Irakur iezadazu ipuin bat;otros;10/10/2018;10/10/2018;15;Euskera;Bayonne
Irakur ttipi - Ibilbide;Actividad infantil;05/09/2018;05/09/2018;15;Euskera;Bayonne
Irakurketa kluba: Itsu-mandoka (Jon Cazenave);Conferencia;06/03/2018;06/03/2018;35;Euskera;Bayonne
Irakurketa kluba: La Busca;Conferencia;22/01/2018;22/01/2018;Gratis;Espanyol;Bilbao
Irakurketa kluba: ospa (Juan Luis Zabala);Conferencia;05/02/2018;05/02/2018;35;Euskera;Bayonne
Irakurriz;Actividad infantil;05/08/2018;05/08/2018;Gratis;Euskera;Berango
Irakurtzen duen hartza;Actividad infantil;16/05/2018;16/05/2018;27;Euskera;Bayonne
Irantzu Pastor Kurdistan: Eguzkiaren eta suaren seme alabak;Conferencia;08/11/2018;08/11/2018;Gratis;Euskera;Donostia / San Sebastian
Iratxe Fresneda: Tesoros invisibles. Rescates y acercamientos al patrimonio audiovisual;Conferencia;04/10/2018;04/10/2018;Gratis;Espanyol;Bilbao
Iratxo (Aplazado);Concierto;06/10/2018;06/10/2018;9;Espanyol;Vitoria-Gasteiz
IRAUNGoRRIKo MARIMIRI;Teatro;22/04/2018;22/04/2018;34;Euskera;Alegria-Dulantzi
Irkaia + Skabidean + La Basu;Concierto;29/06/2018;29/06/2018;Gratis;Euskera;Baranyain/Baranyain
Irkus (M) Zeberio;Exposicion;15/03/2018;13/04/2018;18;Espanyol;Donostia / San Sebastian
Iron Skulls Co.: No sin mis huesos;Danza;04/05/2018;04/05/2018;9;Espanyol;Leioa
Irradak;Danza;17/05/2018;17/05/2018;27;Espanyol;Beasain
Irradak;Danza;10/06/2018;10/06/2018;9;Espanyol;Hondarribia
Irri Par Txou;Teatro;30/11/2018;30/11/2018;10;Euskera;Bera
Irri Par Txou;Teatro;01/03/2018;01/03/2018;Gratis;Euskera;Donostia / San Sebastian
Irri Par Txou;Teatro;16/02/2018;16/02/2018;Gratis;Euskera;Donostia / San Sebastian
Irri Par Txou;Teatro;15/02/2018;15/02/2018;Gratis;Euskera;Donostia / San Sebastian
Irri-Barra Gauak 2018;Teatro;30/08/2018;31/08/2018;15;Euskera;Vitoria-Gasteiz
Irrien Lagunak: Ane eta piratekin parrandan!;Actividad infantil;22/08/2018;22/08/2018;Gratis;Euskera;Bilbao
Irrien Lagunak: Zatoz jolasera!;Actividad infantil;30/04/2018;30/04/2018;34;Euskera;Irurtzun
Irrintziaren oihartzunak;Proyeccion audiovisual;21/03/2018;21/03/2018;35;Espanyol;Bilbao
Irrintziaren oihartzunak;Proyeccion audiovisual;31/01/2018;31/01/2018;35;Espanyol;Vitoria-Gasteiz
Irrintziaren oihartzunak;Proyeccion audiovisual;09/01/2018;09/01/2018;35;Espanyol;Amorebieta-Etxano
Irrintziaren oihartzunak;Proyeccion audiovisual;21/06/2018;21/06/2018;Gratis;Euskera;Getxo
Irriparra barra barra;Actividad infantil;13/06/2018;13/06/2018;27;Euskera;Pamplona/Irunya
Irriparra barra barra;Actividad infantil;16/06/2018;16/06/2018;27;Euskera;Aretxabaleta
Irriparra barra barra;Actividad infantil;22/06/2018;22/06/2018;27;Euskera;Getxo
Irriparra barra barra;Actividad infantil;30/11/2018;30/11/2018;Gratis;Euskera;Arrigorriaga
Irriparra barra barra;Actividad infantil;24/07/2018;24/07/2018;Gratis;Euskera;Errenteria
Irritxoen Eguna 2018;otros;02/12/2018;02/12/2018;10;Euskera;Tolosa
Irriziklo Hamar 2018;Festivales (Gazteinformazioa);21/02/2018;27/03/2018;34;Euskera;Pamplona/Irunya
Irudika 2018 - Encuentro Profesional Internacional de Ilustracion;otros;18/10/2018;20/10/2018;15;Espanyol;Vitoria-Gasteiz
Irudika 2018: Encuentro Profesional Intrernacional de Ilustracion;Jornada;18/10/2018;20/10/2018;34;Espanyol;Vitoria-Gasteiz
Irun Rock Jaialdia 2018;Festivales (Gazteinformazioa);29/09/2018;29/09/2018;Gratis;Espanyol;Irun
Irun Zuzenean 2018;Concierto;20/10/2018;20/10/2018;15;Espanyol;Irun
Irun zuzenean: Manu Lanving & The Devil Blues;Concierto;01/06/2018;01/06/2018;27;Ingles;Irun
Irune Gonyi;Concierto;09/06/2018;09/06/2018;Gratis;Euskera;Vitoria-Gasteiz
Irunya in Blues 2018;Concierto;30/09/2018;29/11/2018;15;Espanyol;Pamplona/Irunya
Irunya Rock 2018;Concierto;25/05/2018;26/05/2018;34;Espanyol;Pamplona/Irunya
Isabel Marco;Concierto;23/11/2018;23/11/2018;10;Espanyol;Bilbao
Isabel Rey & Nauzet Mederos;Concierto;10/04/2018;10/04/2018;34;Espanyol;Pamplona/Irunya
Isabel Villanueva + François Dumont: Recital para viola y piano;Concierto;27/02/2018;27/02/2018;6;Espanyol;Pamplona/Irunya
Isabelita la miracielos;Teatro;06/05/2018;06/05/2018;27;Espanyol;Eibar
Isabelita miracielos;Teatro;19/03/2018;19/03/2018;6;Espanyol;Eibar
Isabella Rossellini: Link Link Circus;Teatro;26/10/2018;26/10/2018;22;Ingles;Vitoria-Gasteiz
Isaskara;Teatro;20/04/2018;20/04/2018;6;Euskera;Eibar
Iseo & Dodosound;Concierto;24/11/2018;24/11/2018;22;Ingles;Pamplona/Irunya
Iseo & Dodosound;Concierto;14/08/2018;14/08/2018;22;Ingles;Donostia / San Sebastian
Iseo & Dodosound with The Mousehunters;Concierto;10/02/2018;10/02/2018;12;Ingles;Bilbao
Iseo & Dodosound with The Mousehunters;Concierto;03/03/2018;03/03/2018;22;Ingles;Vitoria-Gasteiz
Iseo & Dodosound with the Mousehunters;Concierto;08/12/2018;08/12/2018;22;Ingles;Bilbao
Iseo & Dodosound with the Mousehunters;Concierto;07/12/2018;07/12/2018;22;Ingles;Bilbao
Iseo & Dodosound with the Mousehunters;Concierto;08/12/2018;08/12/2018;22;Ingles;Bilbao
Iseo & Dodosound with The Mousehunters + Nathy Peluso;Concierto;07/07/2018;07/07/2018;Gratis;Espanyol;Pamplona/Irunya
iSHoT!U: Ruper ordorika + Petti eta Barrenan Semiak + Ines osinaga + Aiora eta Piti + Huntza + Pablo Novoa & Keu Agirretxea;Concierto;23/09/2018;23/09/2018;22;Euskera;Arrasate/Mondragon
Isla;Actividad infantil;30/11/2018;30/11/2018;40;Espanyol;Galdakao
Islam smile. All you need is love, exposicion de Martin Sigwald;Exposicion;06/07/2018;03/08/2018;27;Espanyol;Donostia / San Sebastian
Islandia, exposicion de fotografia de Alex Berasategi;Exposicion;26/10/2018;10/11/2018;Gratis;Espanyol;Elgoibar
Ismael Isaac;Concierto;02/11/2018;02/11/2018;22;Espanyol;Vitoria-Gasteiz
Ismael Serrano;Concierto;11/05/2018;11/05/2018;34;Espanyol;Donostia / San Sebastian
Ismael Serrano;Concierto;12/05/2018;12/05/2018;34;Espanyol;Bilbao
Ispiluaren atzean, exposicion de pintura de Fatiha Hajjibaba;Exposicion;05/10/2018;26/10/2018;15;Espanyol;Legazpi
Ispirit;Concierto;01/03/2018;01/03/2018;Gratis;Espanyol;Donostia / San Sebastian
Istorio BIziak: fiesta de cierre;otros;04/03/2018;04/03/2018;Gratis;Euskera / Espanyol;Bilbao
Istorio izugarri harrigarria;Actividad infantil;10/01/2018;10/01/2018;35;Euskera;Bayonne
Isturitzetik Etiopian Barrena;Concierto;21/09/2018;21/09/2018;15;Euskera;Vitoria-Gasteiz
Isturitzetik Etiopian Barrena;Concierto;02/02/2018;02/02/2018;34;Euskera;Zigoitia
Isturitzetik Etiopian Barrena;Concierto;16/03/2018;16/03/2018;34;Euskera;Bilbao
It is there. Round the corner;Teatro;21/07/2018;21/07/2018;Gratis;Espanyol;Lekeitio
Itineraccion: programa de intervencion y experimentacion artistica en alava;otros;13/09/2018;22/10/2018;15;Espanyol;Vitoria-Gasteiz
Itineracciones 2018: Bajo el agua, proyecto de Nerea Lekuona;Exposicion;12/09/2018;22/10/2018;15;Espanyol;Barrundia
Itineracciones 2018: Unofficial Tourism, proyecto de Inyaki Larrimbe;Exposicion;02/09/2018;20/10/2018;20;Espanyol;Arraia-Maeztu
Itineracciones 2018: Weeble-Tentetieso (sobre el equilibrio), exposicion de Txaro Arrazola;Exposicion;15/09/2018;15/10/2018;15;Espanyol;Kuartango
ITINERACCIoNES. Programa de intervencion y experimentacion artistica;otros;17/09/2018;22/10/2018;15;Euskera / Espanyol;Kuartango
Itoitz, urpeko ipuinak;Actividad infantil;21/04/2018;21/04/2018;Gratis;Euskera;Zamudio
Itoitz, urpeko ipuinak;Actividad infantil;23/02/2018;23/02/2018;Gratis;Euskera;Lezo
Itsas aniztasuna, ezkutuko altxorra, exposicion fotografica de Xabier Mina;Exposicion;06/04/2018;22/04/2018;18;Espanyol;Zumaia
Itsasadarretik Itsasora / De la Ria al Mar, exposicion de pintura de Maria oms Jane;Exposicion;19/02/2018;06/03/2018;Gratis;Espanyol;Barakaldo
Itsasminez;Actividad infantil;27/10/2018;27/10/2018;10;Espanyol;Donostia / San Sebastian
Itsasminez;Actividad infantil;05/05/2018;05/05/2018;34;Euskera;Bera
Itsasoa;Concierto;13/09/2018;13/09/2018;15;Euskera;Saint-Etienne-de-Baigorry
Itsasoa;Concierto;24/08/2018;24/08/2018;15;Euskera;Urrugne
Itsasoa;Concierto;12/07/2018;12/07/2018;20;Euskera;Cambo-les-Bains
Itsasoa;Concierto;20/05/2018;20/05/2018;27;Euskera;Saint-Jean-Pied-de-Port
Itsasoa;Concierto;14/09/2018;14/09/2018;12;Euskera;Hendaye
Itsasoa;Concierto;26/07/2018;26/07/2018;12;Euskera;Saint-Jean-de-Luz
Itsasoa;Concierto;04/09/2018;04/09/2018;12;Euskera;Arcangues
Itsasontziak. Erreskatean!;Actividad infantil;02/12/2018;02/12/2018;10;Euskera;Zumaia
Itsasontziak. Erreskatean!;Actividad infantil;25/11/2018;25/11/2018;10;Euskera;Legazpi
Itsasontziak. Erreskatean!;Actividad infantil;10/11/2018;11/11/2018;10;Euskera;Aretxabaleta
Itsasontziak. Erreskatean!;Actividad infantil;07/10/2018;07/10/2018;15;Euskera;Tolosa
Itsasontziak. Erreskatean!;Actividad infantil;29/09/2018;30/09/2018;15;Euskera;Lekeitio
Itsasontziak. Erreskatean!;Actividad infantil;21/10/2018;21/10/2018;34;Euskera;Elorrio
Itsasotik eskolara;Actividad infantil;21/08/2018;21/08/2018;34;Espanyol;Donostia / San Sebastian
Itsaspeko bihotzak;Actividad infantil;17/11/2018;17/11/2018;Gratis;Euskera;Donostia / San Sebastian
Itxaro Borda: Lur gainean, infernua / Lenfer sur Terre;otros;19/05/2018;19/05/2018;27;Euskera;Cambo-les-Bains
Itxaro Borda: Lur gainean, infernua / Lenfer sur Terre;otros;18/05/2018;18/05/2018;27;Euskera;Cambo-les-Bains
Itxaso & Jose Luis Canal Duo: Conversations;Concierto;10/05/2018;10/05/2018;22;Espanyol;Bilbao
Itzal zaunka;Concierto;26/04/2018;26/04/2018;18;Euskera;Arrasate/Mondragon
Itzal zaunka;Concierto;13/04/2018;13/04/2018;12;Euskera;Tolosa
Itzalak;Concierto;02/06/2018;02/06/2018;27;Euskera;Markina-Xemein
Itzaletik at, exposicion de Zigor;Exposicion;01/03/2018;28/03/2018;Gratis;Euskera;Biarritz
Itziarren Semeak;Concierto;02/06/2018;02/06/2018;27;Euskera;Bayonne
Itziarren Semeak + Bad Sound;Concierto;28/07/2018;28/07/2018;20;Espanyol;oiartzun
Itziarren Semeak + Bad Sound;Concierto;18/08/2018;18/08/2018;20;Espanyol;Ascain
Itziarren Semeak + DJ Mix Max;Concierto;09/06/2018;09/06/2018;27;Euskera;Arcangues
Itzulerako bideetan barrena;otros;30/11/2018;30/11/2018;Gratis;Espanyol;Altsasu/Alsasua
Itzultzailea eta terminologia aurrez aurre, curso impartido por Aritz Irurtzun y Alfontso Mujika;Curso-taller;28/02/2018;01/03/2018;9;Euskera;Bilbao
IU + Female + Trip;Danza;19/10/2018;19/10/2018;12;Espanyol;Tolosa
IV Concurso de Fotografia PhotoFormas;Concurso;01/05/2018;31/05/2018;27;Espanyol;Vitoria-Gasteiz
IV DANTZARI EGUNA;Danza;26/05/2018;26/05/2018;Gratis;Euskera;Lasarte-oria
IV Edicion del Ciclo de Cine Africano Afrikaldia;Proyeccion audiovisual;16/02/2018;16/03/2018;35;Espanyol;Vitoria-Gasteiz
IV fiesta de Super H;Actividad infantil;22/09/2018;22/09/2018;Gratis;Euskera;Urnieta
IV Muestra de Teatro Amateur de Beriain;Festivales (Gazteinformazioa);23/02/2018;16/03/2018;35;Espanyol;Beriain
IV. Concurso de Nanorrelatos para jovenes 2018;Concurso;15/03/2018;23/04/2018;18;Euskera / Espanyol;Vitoria-Gasteiz
Ivan el Terrible;Concierto;21/01/2018;21/01/2018;9;Espanyol;Bilbao
Ivan Melon Lewis 4tet;Concierto;07/06/2018;07/06/2018;22;Espanyol;Bilbao
IX Concentracion de Coros y Cantos Populares - 2018;Concierto;19/05/2018;19/05/2018;27;Espanyol;Vitoria-Gasteiz
IX Encuentro literario en castellano;Conferencia;07/03/2018;07/03/2018;35;Euskera;Usurbil
Ixabel Agirresarobe: Mariaje Potaje eta bere gorabeherak;Actividad infantil;29/11/2018;29/11/2018;Gratis;Euskera;Zumaia
Ixabel Etxeberria: Euskaraz bizitzeko;Conferencia;12/04/2018;12/04/2018;18;Euskera;Bayonne
Ixuako bertso-afaria: Amets Arzallus + Julio Soto;Bertsolarismo;28/04/2018;28/04/2018;27;Euskera;Eibar
Izan euskaldun gaur egun;Conferencia;17/11/2018;17/11/2018;10;Euskera;Anglet
Izar;Actividad infantil;21/10/2018;21/10/2018;40;Euskera;onyati
Izar;Actividad infantil;20/10/2018;20/10/2018;9;Euskera;Mungia
Izar & Star IX: Alain Conception & The Soul Men & Women vs. Marvin Gaye;Concierto;27/10/2018;27/10/2018;22;Ingles;Bilbao
Izar & Star VIII: Beatles vs. Stones;Concierto;20/01/2018;20/01/2018;9;Ingles;Bilbao
Izar & Star VIII: Garbayo y los Primitivos + The Flipping Karlomagnos;Concierto;22/02/2018;22/02/2018;6;Euskera / Espanyol;Bilbao
Izar & Star VIII: Kike Mora Band vs. Marcus Miller;Concierto;05/05/2018;05/05/2018;22;Espanyol;Bilbao
Izar & Star VIII: Saul Santolaria & friends vs. Van Morrison + Inyigo Coppel vs. Bob Dylan;Concierto;15/03/2018;15/03/2018;9;Ingles;Bilbao
Izar & Star VIII: Senyor No + Joseba B. Lenoir & Pela vs. Ron Asheton - Aterkings vs. Sonics;Concierto;19/04/2018;19/04/2018;12;Espanyol;Bilbao
Izar & Star: La Secta vs. 60s Psych + Silver Surfing Machine vs. Spacemen 3;Concierto;20/12/2018;20/12/2018;6;Ingles;Bilbao
Izar & Star: Malcolm Young Highway To Hell;Concierto;28/04/2018;28/04/2018;12;Ingles;Bilbao
Izar Hitza;Concierto;25/09/2018;25/09/2018;15;Euskera;Saint-Jean-Pied-de-Port
Izar Hitza;Concierto;14/09/2018;14/09/2018;9;Euskera;Cambo-les-Bains
Izar Hitza - Erlauntza;Concierto;31/05/2018;31/05/2018;27;Euskera;Saint-Pee-sur-Nivelle
Izaro;Concierto;06/10/2018;06/10/2018;12;Euskera;Galdakao
Izaro;Concierto;04/05/2018;04/05/2018;12;Euskera;Azpeitia
Izaro;Concierto;15/06/2018;15/06/2018;22;Euskera;Andoain
Izaro;Concierto;08/06/2018;08/06/2018;22;Euskera;Basauri
Izaro;Concierto;18/05/2018;18/05/2018;22;Euskera;Lekeitio
Izaro;Concierto;09/03/2018;09/03/2018;22;Euskera;Donostia / San Sebastian
Izaro;Concierto;16/03/2018;16/03/2018;22;Euskera;Pamplona/Irunya
Izaro;Concierto;05/05/2018;05/05/2018;40;Euskera;Berriz
Izaro;Concierto;08/03/2018;08/03/2018;9;Euskera;Bilbao
Izaro;Concierto;09/11/2018;09/11/2018;9;Euskera;Bergara
Izaro;Concierto;24/03/2018;24/03/2018;Gratis;Euskera;Vitoria-Gasteiz
Izaro;Concierto;25/05/2018;25/05/2018;Gratis;Euskera;Vitoria-Gasteiz
Izaro;Concierto;10/11/2018;10/11/2018;10;Euskera / Espanyol;Azkoitia
Izaro;Concierto;13/10/2018;13/10/2018;15;Euskera / Espanyol;onyati
Izaro;Concierto;28/07/2018;28/07/2018;20;Euskera / Espanyol;Eskoriatza
Izaro;Concierto;26/10/2018;26/10/2018;12;Euskera / Espanyol;Ermua
Izaro;Concierto;27/10/2018;27/10/2018;22;Euskera / Espanyol;Mungia
Izaro;Concierto;19/10/2018;19/10/2018;6;Euskera / Espanyol;Zalla
Izaro;Concierto;14/10/2018;14/10/2018;9;Euskera / Espanyol;Irun
Izaro;Concierto;27/04/2018;27/04/2018;9;Euskera / Espanyol;Hernani
Izaro;Concierto;26/07/2018;26/07/2018;Gratis;Euskera / Espanyol;Donostia / San Sebastian
Izaro;Concierto;26/05/2018;26/05/2018;Gratis;Euskera / Espanyol;Tolosa
Izarrak Plazara 2018 (inscripcion );Concurso;15/02/2018;17/03/2018;35;Espanyol;Donostia / San Sebastian
Izarren hautsa ikusgarria;otros;22/12/2018;22/12/2018;10;Euskera;Irissarry
Izarren hautsa ikusgarria;otros;28/11/2018;28/11/2018;10;Euskera;Saint-Pierre-d\Irube
Izarren hautsa ikusgarria;otros;24/11/2018;24/11/2018;10;Euskera;Ustaritz
Izen, izan;Exposicion;20/12/2018;05/01/2019;10;Espanyol;Bilbao
Izkutukoak: Exposicion en torno al trabajo de Andrea Ganuza;Exposicion;04/05/2018;01/06/2018;27;Espanyol;Donostia / San Sebastian
Izkutukoak: Rosacarmen;Exposicion;06/09/2018;28/09/2018;15;Espanyol;Donostia / San Sebastian
Izoztutako haizea bezala;Teatro;17/11/2018;17/11/2018;12;Euskera;onyati
Izoztutako haizea bezala;Teatro;11/11/2018;11/11/2018;12;Euskera;Arrasate/Mondragon
Izoztutako haizea bezala;Teatro;07/12/2018;07/12/2018;12;Euskera;Eibar
Izoztutako haizea bezala;Teatro;10/11/2018;10/11/2018;22;Euskera;Barakaldo
Izoztutako haizea bezala;Teatro;19/10/2018;19/10/2018;22;Euskera;Vitoria-Gasteiz
Izoztutako haizea bezala;Teatro;04/10/2018;05/10/2018;22;Euskera;Donostia / San Sebastian
Izoztutako haizea bezala;Teatro;26/09/2018;26/09/2018;6;Euskera;Urnieta
Izoztutako haizea bezala;Teatro;14/11/2018;14/11/2018;9;Euskera;Hernani
Izoztutako haizea bezala;Teatro;18/10/2018;18/10/2018;9;Euskera;Bilbao
Izoztutako haizea bezala;Teatro;30/11/2018;30/11/2018;9;Euskera;Arrigorriaga
Izpiliku sasi gibelean gordeturik, Cyranok lixibaren usain ona zuen;Teatro;11/05/2018;11/05/2018;40;Euskera;Zumaia
Izpiliku sasi gibelean gordeturik, Cyranok lixibaren usain ona zuen;Teatro;17/02/2018;17/02/2018;40;Euskera;Donostia / San Sebastian
Izpiliku sasi gibelean gordeturik, Cyranok lixibaren usain ona zuen;Teatro;04/02/2018;04/02/2018;35;Euskera;Hendaye
Izpiliku sasi gibelean gordeturik, Cyranok lixibaren usain ona zuen;Teatro;11/03/2018;11/03/2018;6;Euskera;Louhossoa
Izpiliku sasi gibelean gordeturik, Cyranok lixibaren usain ona zuen;Teatro;20/03/2018;20/03/2018;9;Euskera;Biarritz
Izturitzeko topaketak;Conferencia;20/10/2018;20/10/2018;15;Euskera;Saint-Palais
J. P. Simões;Concierto;28/01/2018;28/01/2018;22;Espanyol;Bilbao
J.E.L. Trio + Hutsun Txalaparta;Concierto;22/11/2018;22/11/2018;10;Espanyol;Pamplona/Irunya
Ja! Bilbao 2018- Festival Internacional de Literatura y Arte con Humor;Festivales (Gazteinformazioa);27/09/2018;07/10/2018;Gratis;Espanyol;Bilbao
Jabali;Proyeccion audiovisual;22/11/2018;22/11/2018;10;Espanyol;Pamplona/Irunya
Jabier Muguruza;Concierto;11/03/2018;11/03/2018;18;Euskera;Elgoibar
Jabier Muguruza;Concierto;24/02/2018;24/02/2018;35;Euskera;Irun
Jabier Muguruza;Concierto;18/01/2018;18/01/2018;12;Euskera;Bilbao
Jabier Muguruza;Concierto;18/03/2018;18/03/2018;6;Euskera;Deba
Jabier Muguruza;Concierto;23/02/2018;23/02/2018;9;Euskera;Bergara
Jabier Muguruza;Concierto;31/05/2018;31/05/2018;Gratis;Euskera;Pamplona/Irunya
Jabier Muguruza & Ander Mugika;Concierto;07/10/2018;07/10/2018;9;Euskera;Tolosa
Jabier Muguruza: Leiho bat zabalik;Concierto;18/11/2018;18/11/2018;9;Euskera;ondarroa
Jacob Sacks Trio;Concierto;06/12/2018;06/12/2018;22;Espanyol;Donostia / San Sebastian
Jai Jagat, victoria del mundo;Exposicion;21/02/2018;14/03/2018;35;Espanyol;Pamplona/Irunya
Jai on Ekinema: Bertso-poteoa eta bertsolariak bazkalondoan;Bertsolarismo;21/04/2018;21/04/2018;18;Euskera;Irun
Jaiki + Enyaut;Concierto;30/11/2018;30/11/2018;10;Espanyol;Aretxabaleta
Jaiki elkartea: 15 urte mugimenduan;Exposicion;09/11/2018;30/11/2018;10;Espanyol;Aretxabaleta
Jaime Refoyo: GEoCoCo (Geografia de la Consciencia Corporal);Curso-taller;28/02/2018;28/02/2018;Gratis;Espanyol;Bilbao
Jaime Refoyo: Geografia del Pensamiento;Teatro;01/03/2018;01/03/2018;6;Espanyol;Bilbao
Jainko basatia;Teatro;30/11/2018;30/11/2018;12;Euskera;Bermeo
Jainko basatia;Teatro;01/02/2018;01/02/2018;9;Euskera;Santurtzi
Jainko Bat;Teatro;29/07/2018;29/07/2018;20;Euskera;Asparrena
Jainkoak ez dit barkatzen;Proyeccion audiovisual;04/12/2018;04/12/2018;Gratis;Euskera;Andoain
Jainkoak ez dit barkatzen;Proyeccion audiovisual;30/11/2018;30/11/2018;10;Euskera;Saint-Jean-de-Luz
Jaixotasunak;Teatro;24/06/2018;24/06/2018;Gratis;Euskera;Eibar
Jake Labotz;Concierto;20/05/2018;20/05/2018;12;Ingles;Bilbao
Jakinduriek mundue erreko dau bertso-ekitaldi berezia: Julio Soto + Jone Uria Albizuri;Bertsolarismo;15/11/2018;15/11/2018;10;Euskera;Pamplona/Irunya
Jam Pak in Purple;Concierto;16/09/2018;16/09/2018;15;Espanyol;Agurain/Salvatierra
Jam Pak in Purple;Concierto;26/05/2018;26/05/2018;27;Espanyol;Ribera Baja/Erribera Beitia
Jam Pak in Purple;Concierto;16/09/2018;16/09/2018;Gratis;Espanyol;Agurain/Salvatierra
Jam Pak in Purple;Concierto;07/07/2018;07/07/2018;Gratis;Espanyol;Vitoria-Gasteiz
Jam Rock 2018 - Donostia Reggae Festival;Concierto;20/04/2018;21/04/2018;34;Espanyol;Donostia / San Sebastian
Jamaikar Eztanda 2018: Dr. Calypso + The Toasters + Potato;Concierto;01/12/2018;01/12/2018;12;Espanyol;Vitoria-Gasteiz
James Rhodes;Concierto;04/05/2018;04/05/2018;22;Espanyol;Vitoria-Gasteiz
James Rhodes, piano;Concierto;28/10/2018;28/10/2018;40;Espanyol;Pamplona/Irunya
James Room & Weird Antiqua;Concierto;18/08/2018;18/08/2018;Gratis;Espanyol;Donostia / San Sebastian
James Room & Weird Antiqua + Mamagigis;Concierto;07/04/2018;07/04/2018;Gratis;Ingles;Bilbao
Jamie Baum 4tet;Concierto;08/11/2018;08/11/2018;22;Espanyol;Bilbao
Jamming + Artista Invitading;Teatro;06/10/2018;06/10/2018;22;Espanyol;Bilbao
Jamming on Tour;Teatro;17/03/2018;09/06/2018;18;Espanyol;Bilbao
Jamming on Tour;Teatro;29/12/2018;29/12/2018;22;Espanyol;Bilbao
Jamming on Tour;Teatro;15/12/2018;15/12/2018;22;Espanyol;Bilbao
Jamming on Tour;Teatro;17/11/2018;17/11/2018;22;Espanyol;Bilbao
JamRock Kids;Actividad infantil;22/12/2018;22/12/2018;Gratis;Espanyol;Donostia / San Sebastian
JamRock Woman: Sista Awa + High Paw + Eira + Sista Katah;Concierto;09/06/2018;09/06/2018;9;Espanyol;Donostia / San Sebastian
Jan Van Charles Group;Concierto;23/03/2018;23/03/2018;35;Espanyol;Lezo
Jane Eyre;Teatro;24/11/2018;24/11/2018;22;Espanyol;Vitoria-Gasteiz
Jane Eyre;Teatro;25/11/2018;25/11/2018;9;Espanyol;Pamplona/Irunya
Janire Bermejo;Concierto;19/05/2018;19/05/2018;27;Espanyol;Bilbao
Janis: Little girl blue;Proyeccion audiovisual;02/08/2018;02/08/2018;Gratis;Espanyol;Burlada/Burlata
Jantza topaketak 2018;Festivales (Gazteinformazioa);12/07/2018;17/07/2018;20;Espanyol;Igorre
Jaques Morelenbaum;Concierto;23/05/2018;23/05/2018;22;Espanyol;Donostia / San Sebastian
Jarabe de Palo;Concierto;18/08/2018;18/08/2018;Gratis;Espanyol;Donostia / San Sebastian
Jarabe de Palo: 20 anyos;Concierto;29/11/2018;29/11/2018;34;Espanyol;Donostia / San Sebastian
Jarabe de Palo: 20 anyos tour;Concierto;01/12/2018;01/12/2018;40;Espanyol;Pamplona/Irunya
Jardin infinito. A proposito del Bosco | NEGRo y Luz;Exposicion;23/05/2018;17/09/2018;27;Espanyol;Bilbao
Jardin magico;Actividad infantil;27/01/2018;27/01/2018;35;Espanyol;Pamplona/Irunya
Jarel Babel + Mediterranean Roots;Concierto;19/05/2018;19/05/2018;9;Espanyol;Pamplona/Irunya
Jateko moduko ipuinak, sesion de cuentacuentos de Maite Franko;Actividad infantil;03/10/2018;03/10/2018;Gratis;Euskera;Lezo
Jatorki otxotea;Concierto;28/07/2018;28/07/2018;20;Euskera;Bayonne
Jatorrizko leinuak - Pierre Loti Hendaian (1891-1923);Exposicion;11/09/2018;29/09/2018;Gratis;Euskera;Hendaye
Jauria;Teatro;15/06/2018;15/06/2018;12;Espanyol;Bilbao
Jauria;Teatro;10/03/2018;10/03/2018;22;Espanyol;Barakaldo
Jauria;Teatro;20/04/2018;20/04/2018;9;Espanyol;Durango
Javi Sancho: Del deporte tambien se sale;Teatro;02/03/2018;02/03/2018;9;Espanyol;Zumarraga
Javier Camarena (tenor);Concierto;14/12/2018;14/12/2018;34;Espanyol;Pamplona/Irunya
Javier Espinosa: Repensando los equipamientos;Jornada;31/05/2018;31/05/2018;27;Espanyol;Pamplona/Irunya
Javier Gurruchaga y la orquesta Mondragon;Concierto;29/06/2018;29/06/2018;Gratis;Espanyol;Mungia
Javier Lopez Jaso - Marcelo Scrich Duo;Concierto;21/11/2018;21/11/2018;10;Espanyol;Pamplona/Irunya
Javier Navas 4tet & Enrique oliver;Concierto;29/11/2018;29/11/2018;22;Espanyol;Bilbao
Javier Sun & Band + Brand New Sinclairs;Concierto;20/07/2018;20/07/2018;Gratis;Espanyol;Bilbao
Jawbone;Concierto;11/11/2018;11/11/2018;10;Ingles;Eibar
Jazpana Fest 2018;Festivales (Gazteinformazioa);26/10/2018;27/10/2018;Gratis;Espanyol;Beasain
Jazz at Five;Concierto;20/04/2018;20/04/2018;18;Espanyol;Bilbao
Jazz del Siglo XXI;Festivales (Gazteinformazioa);17/07/2018;21/07/2018;20;Espanyol;Vitoria-Gasteiz
Jazz For Children: Noa Lur;Concierto;07/07/2018;07/07/2018;Gratis;Espanyol;Getxo
Jazz Hernani 2018 - Festival de Jazz de Hernani;Concierto;14/07/2018;15/07/2018;Gratis;Espanyol;Hernani
Jazz Vital 2018;Festivales (Gazteinformazioa);10/05/2018;07/06/2018;34;Espanyol;Vitoria-Gasteiz
Jazz Vital 2018: Big Band Berri;Festivales (Gazteinformazioa);07/06/2018;07/06/2018;34;Espanyol;Vitoria-Gasteiz
